timestamp,vehicleID,tripID,drive_day,lat,lon,speed_kmph,heading_deg,event,fuel_l_cumulative,ts_s
2025-09-01 08:00:00,WB4321,trip-1111,1,22.57286,88.36401,94.4,35.3,Overspeed,0.073,0
2025-09-01 08:01:00,WB4321,trip-1111,1,22.57533,88.365903,97.0,35.3,HarshAcceleration,0.161,60
2025-09-01 08:02:00,WB4321,trip-1111,1,22.576312,88.365042,70.0,321.1,,0.218,120
2025-09-01 08:03:00,WB4321,trip-1111,1,22.581488,88.352355,88.1,293.8,HarshAcceleration,0.3,180
2025-09-01 08:04:00,WB4321,trip-1111,1,22.584648,88.348607,71.8,312.4,,0.358,240
2025-09-01 08:05:00,WB4321,trip-1111,1,22.58488,88.347666,61.5,284.9,,0.409,300
2025-09-01 08:06:00,WB4321,trip-1111,1,22.585112,88.346725,64.2,284.9,,0.461,360
2025-09-01 08:07:00,WB4321,trip-1111,1,22.585343,88.345784,65.9,284.9,,0.515,420
2025-09-01 08:08:00,WB4321,trip-1111,1,22.585343,88.345784,0.0,284.9,Idle,0.529,480
2025-09-01 08:09:00,WB4321,trip-1111,1,22.585575,88.344843,47.1,284.9,,0.57,540
2025-09-01 08:10:00,WB4321,trip-1111,1,22.585414,88.340165,94.4,267.9,Overspeed,0.643,600
2025-09-01 08:11:00,WB4321,trip-1111,1,22.58568,88.339235,76.3,287.2,,0.704,660
2025-09-01 08:12:00,WB4321,trip-1111,1,22.584394,88.338188,65.8,216.9,,0.758,720
2025-09-01 08:13:00,WB4321,trip-1111,1,22.583285,88.337527,84.0,208.9,HarshAcceleration,0.837,780
2025-09-01 08:14:00,WB4321,trip-1111,1,22.581745,88.332893,68.1,250.2,,0.892,840
2025-09-01 08:15:00,WB4321,trip-1111,1,22.584791,88.331658,60.6,339.5,,0.943,900
2025-09-01 08:16:00,WB4321,trip-1111,1,22.586992,88.322073,57.7,284.0,,0.991,960
2025-09-01 08:17:00,WB4321,trip-1111,1,22.590666,88.320458,59.7,337.9,,1.041,1020
2025-09-01 08:18:00,WB4321,trip-1111,1,22.594515,88.319242,0.0,343.7,HarshBraking,1.054,1080
2025-09-01 08:19:00,WB4321,trip-1111,1,22.594515,88.319242,0.0,343.7,Idle,1.068,1140
2025-09-01 08:20:00,WB4321,trip-1111,1,22.604723,88.320494,67.2,6.5,HarshAcceleration,1.136,1200
2025-09-01 08:21:00,WB4321,trip-1111,1,22.610395,88.312765,66.7,308.5,,1.19,1260
2025-09-01 08:22:00,WB4321,trip-1111,1,22.612134,88.309885,66.2,303.2,,1.244,1320
2025-09-01 08:23:00,WB4321,trip-1111,1,22.613083,88.30857,62.0,308.0,,1.296,1380
2025-09-01 08:24:00,WB4321,trip-1111,1,22.613641,88.307806,60.1,308.3,,1.346,1440
2025-09-01 08:25:00,WB4321,trip-1111,1,22.615177,88.306376,0.0,319.3,HarshBraking,1.359,1500
2025-09-01 08:26:00,WB4321,trip-1111,1,22.615177,88.306376,0.0,319.3,Idle,1.372,1560
2025-09-01 08:27:00,WB4321,trip-1111,1,22.618976,88.301755,25.9,311.7,,1.4,1620
2025-09-01 08:28:00,WB4321,trip-1111,1,22.619902,88.299602,44.7,295.0,,1.44,1680
2025-09-01 08:29:00,WB4321,trip-1111,1,22.622878,88.295478,49.2,308.0,,1.482,1740
2025-09-01 08:30:00,WB4321,trip-1111,1,22.623683,88.293606,51.5,295.0,,1.527,1800
2025-09-01 08:31:00,WB4321,trip-1111,1,22.630651,88.301184,56.4,45.1,,1.574,1860
2025-09-01 08:32:00,WB4321,trip-1111,1,22.632654,88.301839,97.0,16.8,Overspeed,1.649,1920
2025-09-01 08:33:00,WB4321,trip-1111,1,22.633514,88.302123,0.0,17.0,HarshBraking,1.662,1980
2025-09-01 08:34:00,WB4321,trip-1111,1,22.633514,88.302123,0.0,17.0,Idle,1.676,2040
2025-09-01 08:35:00,WB4321,trip-1111,1,22.634374,88.302407,28.0,17.0,,1.704,2100
2025-09-01 08:36:00,WB4321,trip-1111,1,22.634374,88.302407,0.0,17.0,Idle,1.718,2160
2025-09-01 08:37:00,WB4321,trip-1111,1,22.635234,88.302692,24.9,17.0,,1.744,2220
2025-09-01 08:38:00,WB4321,trip-1111,1,22.639588,88.304125,0.0,16.9,HarshBraking,1.758,2280
2025-09-01 08:39:00,WB4321,trip-1111,1,22.639588,88.304125,0.0,16.9,Idle,1.771,2340
2025-09-01 08:40:00,WB4321,trip-1111,1,22.639588,88.304125,0.0,16.9,Idle,1.784,2400
2025-09-01 08:41:00,WB4321,trip-1111,1,22.639588,88.304125,0.0,16.9,Idle,1.798,2460
