timestamp,vehicleID,tripID,drive_day,lat,lon,speed_kmph,heading_deg,event,fuel_l_cumulative,ts_s
2025-09-03 08:00:00,WB4333,trip-0006,1,22.57286,88.36401,35.7,35.3,,0.034,0
2025-09-03 08:01:00,WB4333,trip-0006,1,22.57533,88.365903,40.0,35.3,,0.07,60
2025-09-03 08:02:00,WB4333,trip-0006,1,22.576312,88.365042,39.9,321.1,,0.107,120
2025-09-03 08:03:00,WB4333,trip-0006,1,22.581488,88.352355,39.9,293.8,,0.144,180
2025-09-03 08:04:00,WB4333,trip-0006,1,22.584648,88.348607,66.7,312.4,Overspeed,0.198,240
2025-09-03 08:05:00,WB4333,trip-0006,1,22.584648,88.348607,0.0,312.4,Idle,0.211,300
2025-09-03 08:06:00,WB4333,trip-0006,1,22.58488,88.347666,16.6,284.9,,0.233,360
2025-09-03 08:07:00,WB4333,trip-0006,1,22.585112,88.346725,0.0,284.9,HarshBraking,0.246,420
2025-09-03 08:08:00,WB4333,trip-0006,1,22.585112,88.346725,0.0,284.9,Idle,0.259,480
2025-09-03 08:09:00,WB4333,trip-0006,1,22.585112,88.346725,0.0,284.9,Idle,0.273,540
2025-09-03 08:10:00,WB4333,trip-0006,1,22.585343,88.345784,28.3,284.9,,0.301,600
2025-09-03 08:11:00,WB4333,trip-0006,1,22.585575,88.344843,30.9,284.9,,0.332,660
2025-09-03 08:12:00,WB4333,trip-0006,1,22.585414,88.340165,33.4,267.9,,0.364,720
2025-09-03 08:13:00,WB4333,trip-0006,1,22.58568,88.339235,35.7,287.2,,0.398,780
2025-09-03 08:14:00,WB4333,trip-0006,1,22.584394,88.338188,38.1,216.9,,0.433,840
2025-09-03 08:15:00,WB4333,trip-0006,1,22.583285,88.337527,43.3,208.9,,0.472,900
2025-09-03 08:16:00,WB4333,trip-0006,1,22.581745,88.332893,39.6,250.2,,0.509,960
2025-09-03 08:17:00,WB4333,trip-0006,1,22.584791,88.331658,47.7,339.5,,0.551,1020
2025-09-03 08:18:00,WB4333,trip-0006,1,22.586992,88.322073,48.5,284.0,,0.593,1080
2025-09-03 08:19:00,WB4333,trip-0006,1,22.590666,88.320458,44.4,337.9,,0.633,1140
2025-09-03 08:20:00,WB4333,trip-0006,1,22.594515,88.319242,0.0,343.7,HarshBraking,0.646,1200
2025-09-03 08:21:00,WB4333,trip-0006,1,22.594515,88.319242,0.0,343.7,Idle,0.659,1260
2025-09-03 08:22:00,WB4333,trip-0006,1,22.604723,88.320494,27.9,6.5,,0.688,1320
2025-09-03 08:23:00,WB4333,trip-0006,1,22.610395,88.312765,34.8,308.5,,0.721,1380
2025-09-03 08:24:00,WB4333,trip-0006,1,22.612134,88.309885,70.0,303.2,Overspeed,0.778,1440
2025-09-03 08:25:00,WB4333,trip-0006,1,22.613083,88.30857,57.8,308.0,,0.826,1500
2025-09-03 08:26:00,WB4333,trip-0006,1,22.613641,88.307806,53.8,308.3,,0.872,1560
2025-09-03 08:27:00,WB4333,trip-0006,1,22.613641,88.307806,0.0,308.3,Idle,0.885,1620
2025-09-03 08:28:00,WB4333,trip-0006,1,22.613641,88.307806,0.0,308.3,Idle,0.899,1680
2025-09-03 08:29:00,WB4333,trip-0006,1,22.613641,88.307806,0.0,308.3,Idle,0.912,1740
2025-09-03 08:30:00,WB4333,trip-0006,1,22.615177,88.306376,24.9,319.3,,0.939,1800
2025-09-03 08:31:00,WB4333,trip-0006,1,22.618976,88.301755,41.6,311.7,,0.976,1860
2025-09-03 08:32:00,WB4333,trip-0006,1,22.619902,88.299602,38.4,295.0,,1.012,1920
2025-09-03 08:33:00,WB4333,trip-0006,1,22.622878,88.295478,0.0,308.0,HarshBraking,1.025,1980
2025-09-03 08:34:00,WB4333,trip-0006,1,22.622878,88.295478,0.0,308.0,Idle,1.039,2040
2025-09-03 08:35:00,WB4333,trip-0006,1,22.622878,88.295478,0.0,308.0,Idle,1.052,2100
2025-09-03 08:36:00,WB4333,trip-0006,1,22.622878,88.295478,0.0,308.0,Idle,1.065,2160
2025-09-03 08:37:00,WB4333,trip-0006,1,22.623683,88.293606,25.1,295.0,,1.092,2220
2025-09-03 08:38:00,WB4333,trip-0006,1,22.630651,88.301184,37.3,45.1,,1.127,2280
2025-09-03 08:39:00,WB4333,trip-0006,1,22.632654,88.301839,38.3,16.8,,1.162,2340
2025-09-03 08:40:00,WB4333,trip-0006,1,22.633514,88.302123,46.0,17.0,,1.203,2400
2025-09-03 08:41:00,WB4333,trip-0006,1,22.634374,88.302407,42.3,17.0,,1.241,2460
2025-09-03 08:42:00,WB4333,trip-0006,1,22.635234,88.302692,39.5,17.0,,1.278,2520
2025-09-03 08:43:00,WB4333,trip-0006,1,22.639588,88.304125,37.4,16.9,,1.313,2580
2025-09-03 08:44:00,WB4333,trip-0006,1,22.640791,88.304522,45.8,16.9,,1.353,2640
2025-09-03 08:45:00,WB4333,trip-0006,1,22.641651,88.304807,40.4,17.0,,1.39,2700
2025-09-03 08:46:00,WB4333,trip-0006,1,22.643872,88.305547,43.8,17.1,,1.429,2760
2025-09-03 08:47:00,WB4333,trip-0006,1,22.644732,88.305831,43.9,16.9,,1.468,2820
2025-09-03 08:48:00,WB4333,trip-0006,1,22.645592,88.306115,41.6,16.9,,1.506,2880
2025-09-03 08:49:00,WB4333,trip-0006,1,22.647734,88.306814,61.6,16.8,HarshAcceleration,1.571,2940
2025-09-03 08:50:00,WB4333,trip-0006,1,22.648596,88.307093,58.2,16.7,,1.619,3000
2025-09-03 08:51:00,WB4333,trip-0006,1,22.649457,88.307373,0.0,16.7,HarshBraking,1.633,3060
2025-09-03 08:52:00,WB4333,trip-0006,1,22.649457,88.307373,0.0,16.7,Idle,1.646,3120
2025-09-03 08:53:00,WB4333,trip-0006,1,22.649457,88.307373,0.0,16.7,Idle,1.659,3180
2025-09-03 08:54:00,WB4333,trip-0006,1,22.650319,88.307652,22.3,16.7,,1.684,3240
2025-09-03 08:55:00,WB4333,trip-0006,1,22.65118,88.307932,37.9,16.7,,1.72,3300
2025-09-03 08:56:00,WB4333,trip-0006,1,22.652239,88.308264,55.2,16.2,HarshAcceleration,1.78,3360
2025-09-03 08:57:00,WB4333,trip-0006,1,22.652239,88.308264,0.0,16.2,Idle,1.793,3420
2025-09-03 08:58:00,WB4333,trip-0006,1,22.652239,88.308264,0.0,16.2,Idle,1.806,3480
2025-09-03 08:59:00,WB4333,trip-0006,1,22.652239,88.308264,0.0,16.2,Idle,1.82,3540
2025-09-03 09:00:00,WB4333,trip-0006,1,22.6531,88.308545,24.6,16.7,,1.846,3600
2025-09-03 09:01:00,WB4333,trip-0006,1,22.665418,88.303956,37.6,341.0,,1.881,3660
2025-09-03 09:02:00,WB4333,trip-0006,1,22.66771,88.302923,37.1,337.4,,1.916,3720
2025-09-03 09:03:00,WB4333,trip-0006,1,22.671968,88.300832,41.3,335.6,,1.953,3780
2025-09-03 09:04:00,WB4333,trip-0006,1,22.677483,88.298329,41.0,337.3,,1.991,3840
2025-09-03 09:05:00,WB4333,trip-0006,1,22.6786,88.297852,40.2,338.5,,2.028,3900
2025-09-03 09:06:00,WB4333,trip-0006,1,22.689338,88.293217,0.0,338.3,HarshBraking,2.041,3960
2025-09-03 09:07:00,WB4333,trip-0006,1,22.689338,88.293217,0.0,338.3,Idle,2.054,4020
2025-09-03 09:08:00,WB4333,trip-0006,1,22.690428,88.292698,17.1,336.3,,2.076,4080
2025-09-03 09:09:00,WB4333,trip-0006,1,22.691253,88.292309,28.2,336.5,,2.104,4140
2025-09-03 09:10:00,WB4333,trip-0006,1,22.692078,88.291921,39.6,336.5,,2.141,4200
2025-09-03 09:11:00,WB4333,trip-0006,1,22.694918,88.29064,40.3,337.4,,2.178,4260
2025-09-03 09:12:00,WB4333,trip-0006,1,22.697029,88.289679,38.4,337.2,,2.213,4320
2025-09-03 09:13:00,WB4333,trip-0006,1,22.697845,88.289268,45.4,335.1,,2.254,4380
2025-09-03 09:14:00,WB4333,trip-0006,1,22.697845,88.289268,0.0,335.1,Idle,2.267,4440
2025-09-03 09:15:00,WB4333,trip-0006,1,22.697845,88.289268,0.0,335.1,Idle,2.28,4500
2025-09-03 09:16:00,WB4333,trip-0006,1,22.697845,88.289268,0.0,335.1,Idle,2.294,4560
2025-09-03 09:17:00,WB4333,trip-0006,1,22.697845,88.289268,0.0,335.1,Idle,2.307,4620
2025-09-03 09:18:00,WB4333,trip-0006,1,22.700237,88.288168,19.7,337.0,,2.33,4680
2025-09-03 09:19:00,WB4333,trip-0006,1,22.702244,88.287214,30.1,336.3,,2.36,4740
2025-09-03 09:20:00,WB4333,trip-0006,1,22.702244,88.287214,0.0,336.3,Idle,2.373,4800
2025-09-03 09:21:00,WB4333,trip-0006,1,22.702244,88.287214,0.0,336.3,Idle,2.387,4860
2025-09-03 09:22:00,WB4333,trip-0006,1,22.703067,88.286821,20.8,336.2,,2.411,4920
2025-09-03 09:23:00,WB4333,trip-0006,1,22.703889,88.286427,36.0,336.2,,2.445,4980
2025-09-03 09:24:00,WB4333,trip-0006,1,22.704712,88.286034,0.0,336.2,HarshBraking,2.458,5040
